Domain Code,Domain,Area Code (M49),Area,Food Group Code,Food Group,Indicator Code,Indicator,Year Code,Year,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4004","Protein supply","2016","2016","6123","Value","g/cap/d","0.3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4004","Protein supply","2017","2017","6123","Value","g/cap/d","0.3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4004","Protein supply","2018","2018","6123","Value","g/cap/d","0.1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4004","Protein supply","2019","2019","6123","Value","g/cap/d","0.2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4004","Protein supply","2020","2020","6123","Value","g/cap/d","0.2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4004","Protein supply","2021","2021","6123","Value","g/cap/d","0.2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4005","Fat supply","2010","2010","6123","Value","g/cap/d","0.2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4005","Fat supply","2011","2011","6123","Value","g/cap/d","0.2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4005","Fat supply","2012","2012","6123","Value","g/cap/d","0.2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4005","Fat supply","2013","2013","6123","Value","g/cap/d","0.3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4005","Fat supply","2014","2014","6123","Value","g/cap/d","0.2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4005","Fat supply","2015","2015","6123","Value","g/cap/d","0.2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4005","Fat supply","2016","2016","6123","Value","g/cap/d","0.2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4005","Fat supply","2017","2017","6123","Value","g/cap/d","0.2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4005","Fat supply","2018","2018","6123","Value","g/cap/d","0.1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4005","Fat supply","2019","2019","6123","Value","g/cap/d","0.1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4005","Fat supply","2020","2020","6123","Value","g/cap/d","0.1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4005","Fat supply","2021","2021","6123","Value","g/cap/d","0.2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4006","Carbohydrate (available) supply","2010","2010","6123","Value","g/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4006","Carbohydrate (available) supply","2011","2011","6123","Value","g/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4006","Carbohydrate (available) supply","2012","2012","6123","Value","g/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4006","Carbohydrate (available) supply","2013","2013","6123","Value","g/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4006","Carbohydrate (available) supply","2014","2014","6123","Value","g/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4006","Carbohydrate (available) supply","2015","2015","6123","Value","g/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4006","Carbohydrate (available) supply","2016","2016","6123","Value","g/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4006","Carbohydrate (available) supply","2017","2017","6123","Value","g/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4006","Carbohydrate (available) supply","2018","2018","6123","Value","g/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4006","Carbohydrate (available) supply","2019","2019","6123","Value","g/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4006","Carbohydrate (available) supply","2020","2020","6123","Value","g/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4006","Carbohydrate (available) supply","2021","2021","6123","Value","g/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4007","Dietary fibre supply","2010","2010","6123","Value","g/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4007","Dietary fibre supply","2011","2011","6123","Value","g/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4007","Dietary fibre supply","2012","2012","6123","Value","g/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4007","Dietary fibre supply","2013","2013","6123","Value","g/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4007","Dietary fibre supply","2014","2014","6123","Value","g/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4007","Dietary fibre supply","2015","2015","6123","Value","g/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4007","Dietary fibre supply","2016","2016","6123","Value","g/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4007","Dietary fibre supply","2017","2017","6123","Value","g/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4007","Dietary fibre supply","2018","2018","6123","Value","g/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4007","Dietary fibre supply","2019","2019","6123","Value","g/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4007","Dietary fibre supply","2020","2020","6123","Value","g/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4007","Dietary fibre supply","2021","2021","6123","Value","g/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4003","Energy supply","2010","2010","6128","Value","kcal/cap/d","3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4003","Energy supply","2011","2011","6128","Value","kcal/cap/d","3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4003","Energy supply","2012","2012","6128","Value","kcal/cap/d","3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4003","Energy supply","2013","2013","6128","Value","kcal/cap/d","4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4003","Energy supply","2014","2014","6128","Value","kcal/cap/d","3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4003","Energy supply","2015","2015","6128","Value","kcal/cap/d","3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4003","Energy supply","2016","2016","6128","Value","kcal/cap/d","3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4003","Energy supply","2017","2017","6128","Value","kcal/cap/d","3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4003","Energy supply","2018","2018","6128","Value","kcal/cap/d","2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4003","Energy supply","2019","2019","6128","Value","kcal/cap/d","2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4003","Energy supply","2020","2020","6128","Value","kcal/cap/d","2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4003","Energy supply","2021","2021","6128","Value","kcal/cap/d","2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4017","Vitamin A supply (retinol equivalents)","2010","2010","6206","Value","μg/cap/d","3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4017","Vitamin A supply (retinol equivalents)","2011","2011","6206","Value","μg/cap/d","3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","426","Lesotho","FG5","Eggs and their products","4017","Vitamin A supply (retinol equivalents)","2012","2012","6206","Value","μg/cap/d","3","E","Estimated value",""
